ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioCue, Time, MazeLocation, Gender, VideoGame
1, D, Allo, 9, 1, Down, 0, 0, 3/18/2020 6:55:19 PM, (9 : 1)
1, D, Allo, 9, 1, Down, 0, 0, 3/18/2020 6:55:19 PM, (11 : 1)
1, D, Allo, 9, 1, Down, 0, 0, 3/18/2020 6:55:19 PM, (13 : 1)
1, D, Allo, 9, 1, Right, 0, 0, 3/18/2020 6:55:20 PM, (13 : 3)
1, D, Allo, 9, 1, Right, 0, 0, 3/18/2020 6:55:20 PM, (13 : 5)
1, D, Allo, 9, 2, Down, 0, 0, 3/18/2020 6:55:21 PM, (1 : 1)
1, D, Allo, 9, 2, Down, 0, 0, 3/18/2020 6:55:22 PM, (3 : 1)
1, D, Allo, 9, 2, Down, 0, 0, 3/18/2020 6:55:22 PM, (5 : 1)
1, D, Allo, 9, 2, Down, 0, 0, 3/18/2020 6:55:23 PM, (7 : 1)
1, D, Allo, 9, 2, Down, 0, 0, 3/18/2020 6:55:24 PM, (9 : 1)
1, D, Allo, 9, 2, Down, 0, 0, 3/18/2020 6:55:24 PM, (11 : 1)
1, D, Allo, 9, 2, Down, 0, 0, 3/18/2020 6:55:24 PM, (13 : 1)
1, D, Allo, 9, 2, Right, 0, 0, 3/18/2020 6:55:25 PM, (13 : 3)
1, D, Allo, 9, 2, Right, 0, 0, 3/18/2020 6:55:25 PM, (13 : 5)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:27 PM, (1 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:28 PM, (3 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:28 PM, (5 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:29 PM, (7 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:29 PM, (9 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:30 PM, (11 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:33 PM, (1 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:33 PM, (3 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:33 PM, (5 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:34 PM, (7 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:35 PM, (9 : 1)
1, D, Allo, 6, 1, Down, 0, 0, 3/18/2020 6:55:35 PM, (11 : 1)
1, D, Allo, 6, 2, Down, 0, 0, 3/18/2020 6:55:38 PM, (1 : 1)
1, D, Allo, 6, 2, Down, 0, 0, 3/18/2020 6:55:39 PM, (3 : 1)
1, D, Allo, 6, 2, Down, 0, 0, 3/18/2020 6:55:40 PM, (5 : 1)
1, D, Allo, 6, 2, Down, 0, 0, 3/18/2020 6:55:40 PM, (7 : 1)
1, D, Allo, 6, 2, Down, 0, 0, 3/18/2020 6:55:41 PM, (9 : 1)
1, D, Allo, 6, 2, Down, 0, 0, 3/18/2020 6:55:41 PM, (11 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:44 PM, (1 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:44 PM, (3 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:45 PM, (5 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:45 PM, (7 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:46 PM, (9 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:46 PM, (11 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:46 PM, (13 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:50 PM, (1 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:50 PM, (3 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:51 PM, (5 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:51 PM, (7 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:52 PM, (9 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:52 PM, (11 : 1)
1, D, Allo, 7, 1, Down, 0, 0, 3/18/2020 6:55:53 PM, (13 : 1)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 6:59:33 PM, (1 : 13)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 6:59:34 PM, (1 : 13)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 6:59:35 PM, (1 : 11)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 6:59:36 PM, (1 : 9)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 6:59:36 PM, (1 : 9)
1, D, Ego, 1, 1, Forward, 0, 7, 3/18/2020 6:59:37 PM, (5 : 9)
1, D, Ego, 1, 1, Rotate Right, 0, 7, 3/18/2020 6:59:37 PM, (5 : 9)
1, D, Ego, 1, 1, Forward, 0, 7, 3/18/2020 6:59:38 PM, (5 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 7, 3/18/2020 6:59:38 PM, (5 : 7)
1, D, Ego, 1, 1, Forward, 0, 7, 3/18/2020 6:59:39 PM, (7 : 7)
1, D, Ego, 1, 1, Forward, 0, 7, 3/18/2020 6:59:40 PM, (11 : 7)
1, D, Ego, 1, 1, Forward, 0, 7, 3/18/2020 6:59:41 PM, (13 : 7)
1, D, Ego, 1, 1, Rotate Right, 0, 7, 3/18/2020 6:59:41 PM, (13 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 7, 3/18/2020 6:59:41 PM, (13 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 7, 3/18/2020 6:59:42 PM, (13 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 7, 3/18/2020 6:59:43 PM, (13 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 7, 3/18/2020 6:59:44 PM, (13 : 7)
1, D, Ego, 1, 1, Forward, 0, 7, 3/18/2020 6:59:45 PM, (13 : 5)
1, D, Ego, 1, 1, Rotate Right, 0, 7, 3/18/2020 6:59:45 PM, (13 : 5)
1, D, Ego, 1, 1, Forward, 0, 7, 3/18/2020 6:59:45 PM, (11 : 5)
1, D, Ego, 1, 1, Rotate Left, 0, 7, 3/18/2020 6:59:46 PM, (11 : 5)
1, D, Ego, 1, 1, Forward, 0, 7, 3/18/2020 6:59:46 PM, (11 : 3)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 6:59:47 PM, (11 : 3)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 6:59:47 PM, (11 : 3)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 6:59:47 PM, (11 : 3)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 6:59:48 PM, (11 : 3)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 6:59:48 PM, (11 : 3)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 6:59:48 PM, (11 : 3)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 6:59:48 PM, (11 : 3)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 6:59:49 PM, (13 : 3)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 6:59:49 PM, (13 : 3)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 6:59:50 PM, (13 : 1)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 6:59:50 PM, (13 : 1)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 6:59:51 PM, (13 : 1)
1, D, Ego, 1, 1, Forward, 1, 0, 3/18/2020 6:59:51 PM, (13 : 3)
1, D, Ego, 1, 1, Rotate Left, 1, 0, 3/18/2020 6:59:52 PM, (13 : 3)
1, D, Ego, 1, 1, Forward, 2, 0, 3/18/2020 6:59:52 PM, (11 : 3)
1, D, Ego, 1, 1, Rotate Right, 2, 0, 3/18/2020 6:59:52 PM, (11 : 3)
1, D, Ego, 1, 1, Forward, 3, 6, 3/18/2020 6:59:53 PM, (11 : 5)
1, D, Ego, 1, 1, Rotate Right, 3, 6, 3/18/2020 6:59:53 PM, (11 : 5)
1, D, Ego, 1, 1, Forward, 4, 6, 3/18/2020 6:59:54 PM, (13 : 5)
1, D, Ego, 1, 1, Rotate Left, 4, 6, 3/18/2020 6:59:55 PM, (13 : 5)
1, D, Ego, 1, 1, Forward, 5, 6, 3/18/2020 6:59:55 PM, (13 : 7)
1, D, Ego, 1, 1, Forward, 5, 6, 3/18/2020 6:59:56 PM, (13 : 9)
1, D, Ego, 1, 1, Rotate Right, 5, 6, 3/18/2020 6:59:56 PM, (13 : 9)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 7:00:00 PM, (1 : 13)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 7:00:00 PM, (1 : 13)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 7:00:01 PM, (1 : 11)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 7:00:01 PM, (1 : 11)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 7:00:01 PM, (1 : 11)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 7:00:02 PM, (1 : 9)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 7:00:02 PM, (1 : 9)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 7:00:03 PM, (5 : 9)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 7:00:03 PM, (5 : 9)
1, D, Ego, 1, 1, Forward, 0, 3, 3/18/2020 7:00:04 PM, (5 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 3, 3/18/2020 7:00:04 PM, (5 : 7)
1, D, Ego, 1, 1, Forward, 0, 3, 3/18/2020 7:00:05 PM, (7 : 7)
1, D, Ego, 1, 1, Forward, 0, 3, 3/18/2020 7:00:08 PM, (11 : 7)
1, D, Ego, 1, 1, Forward, 0, 3, 3/18/2020 7:00:09 PM, (13 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 3, 3/18/2020 7:00:09 PM, (13 : 7)
1, D, Ego, 1, 1, Forward, 0, 3, 3/18/2020 7:00:10 PM, (13 : 9)
1, D, Ego, 1, 1, Rotate Right, 0, 3, 3/18/2020 7:00:10 PM, (13 : 9)
1, D, Ego, 1, 2, Forward, 0, 0, 3/18/2020 7:00:13 PM, (1 : 13)
1, D, Ego, 1, 2, Rotate Right, 0, 0, 3/18/2020 7:00:13 PM, (1 : 13)
1, D, Ego, 1, 2, Forward, 0, 0, 3/18/2020 7:00:14 PM, (1 : 11)
1, D, Ego, 1, 2, Forward, 0, 0, 3/18/2020 7:00:15 PM, (1 : 9)
1, D, Ego, 1, 2, Rotate Left, 0, 0, 3/18/2020 7:00:15 PM, (1 : 9)
1, D, Ego, 1, 2, Forward, 0, 5, 3/18/2020 7:00:16 PM, (5 : 9)
1, D, Ego, 1, 2, Rotate Right, 0, 5, 3/18/2020 7:00:16 PM, (5 : 9)
1, D, Ego, 1, 2, Forward, 0, 5, 3/18/2020 7:00:16 PM, (5 : 7)
1, D, Ego, 1, 2, Rotate Left, 0, 5, 3/18/2020 7:00:17 PM, (5 : 7)
1, D, Ego, 1, 2, Forward, 0, 5, 3/18/2020 7:00:17 PM, (7 : 7)
1, D, Ego, 1, 2, Forward, 0, 5, 3/18/2020 7:00:18 PM, (11 : 7)
1, D, Ego, 1, 2, Forward, 0, 5, 3/18/2020 7:00:19 PM, (13 : 7)
1, D, Ego, 1, 2, Rotate Left, 0, 5, 3/18/2020 7:00:19 PM, (13 : 7)
1, D, Ego, 1, 2, Forward, 0, 5, 3/18/2020 7:00:19 PM, (13 : 9)
1, D, Ego, 1, 2, Rotate Right, 0, 5, 3/18/2020 7:00:20 PM, (13 : 9)
1, D, Ego, 3, 1, Forward, 0, 0, 3/18/2020 7:00:23 PM, (1 : 1)
1, D, Ego, 3, 1, Forward, 0, 0, 3/18/2020 7:00:24 PM, (3 : 1)
1, D, Ego, 3, 1, Forward, 0, 0, 3/18/2020 7:00:25 PM, (5 : 1)
1, D, Ego, 3, 1, Rotate Right, 0, 0, 3/18/2020 7:00:25 PM, (5 : 1)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 7:05:44 PM, (1 : 1)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 7:05:44 PM, (1 : 1)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 7:05:45 PM, (1 : 1)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 7:05:45 PM, (3 : 1)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 7:05:46 PM, (3 : 1)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 7:05:46 PM, (3 : 1)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 7:05:47 PM, (3 : 1)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 7:05:47 PM, (3 : 1)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 7:05:48 PM, (3 : 1)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 7:05:48 PM, (3 : 1)
1, D, Ego, 2, 1, Rotate Left, 0, 0, 3/18/2020 7:05:49 PM, (3 : 1)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 7:05:53 PM, (1 : 1)
1, D, Ego, 2, 1, Forward, 0, 0, 3/18/2020 7:05:56 PM, (3 : 1)
1, D, Ego, 2, 1, Rotate Right, 0, 0, 3/18/2020 7:05:56 PM, (3 : 1)
1, D, Ego, 2, 2, Forward, 0, 0, 3/18/2020 7:06:07 PM, (1 : 1)
1, D, Ego, 2, 2, Forward, 0, 0, 3/18/2020 7:06:07 PM, (3 : 1)
1, D, Ego, 2, 2, Rotate Right, 0, 0, 3/18/2020 7:06:07 PM, (3 : 1)
1, D, Ego, 4, 1, Forward, 0, 0, 3/18/2020 7:06:09 PM, (1 : 1)
1, D, Ego, 4, 1, Forward, 0, 0, 3/18/2020 7:06:10 PM, (3 : 1)
1, D, Ego, 4, 1, Forward, 0, 0, 3/18/2020 7:06:11 PM, (5 : 1)
1, D, Ego, 4, 1, Forward, 0, 0, 3/18/2020 7:07:52 PM, (1 : 1)
1, D, Ego, 4, 1, Forward, 0, 0, 3/18/2020 7:07:53 PM, (3 : 1)
1, D, Ego, 4, 1, Forward, 0, 6, 3/18/2020 7:07:54 PM, (5 : 1)
1, D, Ego, 4, 1, Forward, 0, 6, 3/18/2020 7:07:54 PM, (7 : 1)
1, D, Ego, 4, 1, Rotate Right, 0, 6, 3/18/2020 7:07:54 PM, (7 : 1)
1, D, Ego, 4, 2, Forward, 0, 0, 3/18/2020 7:07:56 PM, (1 : 1)
1, D, Ego, 4, 2, Forward, 0, 0, 3/18/2020 7:07:57 PM, (3 : 1)
1, D, Ego, 4, 2, Forward, 0, 3, 3/18/2020 7:07:58 PM, (5 : 1)
1, D, Ego, 4, 2, Forward, 0, 3, 3/18/2020 7:07:59 PM, (7 : 1)
1, D, Ego, 4, 2, Rotate Right, 0, 3, 3/18/2020 7:08:00 PM, (7 : 1)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 7:08:08 PM, (1 : 1)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 7:08:09 PM, (3 : 1)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 7:08:10 PM, (5 : 1)
1, D, Ego, 5, 1, Forward, 0, 5, 3/18/2020 7:08:10 PM, (7 : 1)
1, D, Ego, 5, 1, Forward, 0, 5, 3/18/2020 7:08:10 PM, (9 : 1)
1, D, Ego, 5, 1, Rotate Right, 0, 5, 3/18/2020 7:08:11 PM, (9 : 1)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 7:08:13 PM, (1 : 1)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 7:08:13 PM, (3 : 1)
1, D, Ego, 5, 1, Forward, 0, 0, 3/18/2020 7:11:16 PM, (5 : 1)
1, D, Ego, 5, 1, Forward, 0, 3, 3/18/2020 7:11:17 PM, (7 : 1)
1, D, Ego, 5, 1, Forward, 0, 3, 3/18/2020 7:11:17 PM, (9 : 1)
1, D, Ego, 5, 1, Rotate Right, 0, 3, 3/18/2020 7:11:18 PM, (9 : 1)
1, D, Ego, 5, 2, Forward, 0, 0, 3/18/2020 7:11:20 PM, (1 : 1)
1, D, Ego, 5, 2, Forward, 0, 0, 3/18/2020 7:11:20 PM, (3 : 1)
1, D, Ego, 5, 2, Forward, 0, 7, 3/18/2020 7:11:21 PM, (5 : 1)
1, D, Ego, 5, 2, Forward, 0, 7, 3/18/2020 7:11:21 PM, (7 : 1)
1, D, Ego, 5, 2, Forward, 0, 7, 3/18/2020 7:11:22 PM, (9 : 1)
1, D, Ego, 5, 2, Rotate Right, 0, 7, 3/18/2020 7:11:22 PM, (9 : 1)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 7:11:26 PM, (1 : 13)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 7:11:27 PM, (1 : 13)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 7:11:27 PM, (1 : 11)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 7:11:28 PM, (1 : 9)
1, D, Ego, 1, 1, Rotate Left, 0, 0, 3/18/2020 7:11:28 PM, (1 : 9)
1, D, Ego, 1, 1, Forward, 0, 6, 3/18/2020 7:11:29 PM, (5 : 9)
1, D, Ego, 1, 1, Rotate Right, 0, 6, 3/18/2020 7:11:29 PM, (5 : 9)
1, D, Ego, 1, 1, Forward, 0, 6, 3/18/2020 7:11:30 PM, (5 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 6, 3/18/2020 7:11:30 PM, (5 : 7)
1, D, Ego, 1, 1, Forward, 0, 6, 3/18/2020 7:11:31 PM, (7 : 7)
1, D, Ego, 1, 1, Forward, 0, 6, 3/18/2020 7:11:32 PM, (11 : 7)
1, D, Ego, 1, 1, Forward, 0, 6, 3/18/2020 7:11:32 PM, (13 : 7)
1, D, Ego, 1, 1, Rotate Left, 0, 6, 3/18/2020 7:11:32 PM, (13 : 7)
1, D, Ego, 1, 1, Forward, 0, 6, 3/18/2020 7:11:33 PM, (13 : 9)
1, D, Ego, 1, 1, Rotate Right, 0, 6, 3/18/2020 7:11:33 PM, (13 : 9)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 7:11:35 PM, (1 : 13)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 7:11:35 PM, (1 : 13)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 7:11:36 PM, (1 : 11)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:45:11 PM, (1 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:45:12 PM, (3 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:45:13 PM, (5 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:45:13 PM, (7 : 1)
1, D, Ego, 4, 1, Forward, 0, 0, 3/18/2020 7:45:16 PM, (1 : 1)
1, D, Ego, 4, 1, Forward, 0, 0, 3/18/2020 7:45:17 PM, (3 : 1)
1, D, Ego, 4, 1, Forward, 0, 0, 3/18/2020 7:45:18 PM, (5 : 1)
1, D, Ego, 4, 1, Forward, 0, 0, 3/18/2020 7:45:18 PM, (7 : 1)
1, D, Ego, 4, 1, Rotate Right, 0, 0, 3/18/2020 7:45:18 PM, (7 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/18/2020 7:45:24 PM, (1 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/18/2020 7:45:25 PM, (3 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/18/2020 7:45:25 PM, (5 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/18/2020 7:45:26 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 7:47:26 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 7:47:27 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 7:47:27 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 7:47:28 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 7:47:28 PM, (9 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 7:47:32 PM, (1 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 7:47:33 PM, (3 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 7:47:33 PM, (5 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 7:47:34 PM, (7 : 1)
1, D, Allo, 5, 1, Down, 0, 0, 3/18/2020 7:47:34 PM, (9 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/18/2020 7:47:36 PM, (1 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/18/2020 7:47:36 PM, (3 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/18/2020 7:47:37 PM, (5 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/18/2020 7:47:37 PM, (7 : 1)
1, D, Allo, 5, 2, Down, 0, 0, 3/18/2020 7:47:38 PM, (9 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 7:47:41 PM, (1 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 7:47:41 PM, (3 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 7:47:42 PM, (5 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 7:47:44 PM, (1 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 7:47:45 PM, (3 : 1)
1, D, Allo, 3, 1, Down, 0, 0, 3/18/2020 7:47:45 PM, (5 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/18/2020 7:47:47 PM, (1 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/18/2020 7:47:47 PM, (3 : 1)
1, D, Allo, 3, 2, Down, 0, 0, 3/18/2020 7:47:48 PM, (5 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:47:49 PM, (1 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:47:50 PM, (3 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:47:50 PM, (5 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:47:51 PM, (7 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:47:53 PM, (1 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:47:53 PM, (3 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:47:54 PM, (5 : 1)
1, D, Allo, 4, 1, Down, 0, 0, 3/18/2020 7:47:54 PM, (7 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/18/2020 7:47:56 PM, (1 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/18/2020 7:47:56 PM, (3 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/18/2020 7:47:57 PM, (5 : 1)
1, D, Allo, 4, 2, Down, 0, 0, 3/18/2020 7:47:57 PM, (7 : 1)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 7:48:00 PM, (1 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 7:48:00 PM, (1 : 11)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 7:48:01 PM, (1 : 9)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 7:48:02 PM, (5 : 9)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 7:48:03 PM, (5 : 7)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 7:48:03 PM, (7 : 7)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 7:48:04 PM, (11 : 7)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 7:48:05 PM, (13 : 7)
1, D, Allo, 1, 1, Right, 0, 0, 3/18/2020 7:48:05 PM, (13 : 9)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 7:48:07 PM, (1 : 13)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 7:48:07 PM, (1 : 11)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 7:48:08 PM, (1 : 9)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 7:48:09 PM, (5 : 9)
1, D, Allo, 1, 1, Left, 0, 0, 3/18/2020 7:48:10 PM, (5 : 7)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 7:48:10 PM, (7 : 7)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 7:48:11 PM, (11 : 7)
1, D, Allo, 1, 1, Down, 0, 0, 3/18/2020 7:48:12 PM, (13 : 7)
1, D, Allo, 1, 1, Right, 0, 0, 3/18/2020 7:48:12 PM, (13 : 9)
1, D, Allo, 1, 2, Down, 0, 0, 3/18/2020 7:48:29 PM, (1 : 13)
1, D, Allo, 1, 2, Left, 0, 0, 3/18/2020 7:48:30 PM, (1 : 11)
1, D, Allo, 1, 2, Left, 0, 0, 3/18/2020 7:48:30 PM, (1 : 9)
1, D, Allo, 1, 2, Down, 0, 0, 3/18/2020 7:48:31 PM, (5 : 9)
1, D, Allo, 1, 2, Left, 0, 0, 3/18/2020 7:48:32 PM, (5 : 7)
1, D, Allo, 1, 2, Down, 0, 0, 3/18/2020 7:48:32 PM, (7 : 7)
1, D, Allo, 1, 2, Down, 0, 0, 3/18/2020 7:48:34 PM, (11 : 7)
1, D, Allo, 1, 2, Down, 0, 0, 3/18/2020 7:48:59 PM, (13 : 7)
1, D, Allo, 1, 2, Right, 0, 0, 3/18/2020 7:48:59 PM, (13 : 9)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 7:49:02 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 7:49:02 PM, (3 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 7:50:05 PM, (1 : 1)
1, D, Allo, 2, 1, Down, 0, 0, 3/18/2020 7:50:06 PM, (3 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/18/2020 7:50:08 PM, (1 : 1)
1, D, Allo, 2, 2, Down, 0, 0, 3/18/2020 7:50:09 PM, (3 : 1)
1, D, Allo, 10, 1, Down, 0, 0, 3/18/2020 7:50:12 PM, (1 : 1)
1, D, Allo, 10, 1, Down, 0, 0, 3/18/2020 7:50:12 PM, (3 : 1)
1, D, Allo, 10, 1, Down, 0, 0, 3/18/2020 7:50:13 PM, (5 : 1)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 8:12:07 PM, (1 : 13)
1, D, Ego, 1, 1, Rotate Right, 0, 0, 3/18/2020 8:12:07 PM, (1 : 13)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 8:12:08 PM, (1 : 11)
1, D, Ego, 1, 1, Forward, 0, 0, 3/18/2020 8:12:11 PM, (1 : 9)
